"","COUNTYA","STATEA","Entropy","Entropy_std","H","D_wb","D_wa","D_wl","D_bl","D_ba","D_la"
"2589",151,13,1.0731,0.5989,0.1064,0.3815,0.4667,0.3344,0.2026,0.356,0.3668
"2590",151,17,0.4098,0.2287,0.0489,0.3624,0.148,0.122,0.2404,0.2144,0.1042
"2591",151,18,0.2546,0.1421,0.084,0.4736,0.3647,0.3621,0.4867,0.4606,0.4491
"2592",151,19,0.1981,0.1106,0.0548,0.3511,0.3653,0.2793,0.449,0.4423,0.2916
"2593",151,20,0.3934,0.2195,0.0318,0.3232,0.4708,0.1572,0.3429,0.5619,0.3763
"2594",151,21,0.4449,0.2483,0.0567,0.3719,0.3121,0.2276,0.3248,0.3428,0.346
"2595",151,26,0.2643,0.1475,0.0532,0.4199,0.4235,0.2582,0.4689,0.4841,0.5071
"2596",151,27,0.2599,0.1451,0.0694,0.4117,0.4176,0.3158,0.4512,0.3542,0.5538
"2597",151,28,0.7061,0.3941,0.2735,0.569,0.5271,0.3558,0.4282,0.6261,0.6611
"2598",151,29,0.1061,0.0592,0.0458,0.4262,0.3508,0.2105,0.4405,0.2897,0.3413
"2599",151,31,0.6949,0.3878,0.1436,0.2996,0.3809,0.4732,0.2814,0.1589,0.207
"2600",151,37,0.6919,0.3862,0.141,0.4396,0.4414,0.4525,0.368,0.5363,0.5105
"2601",151,39,0.5089,0.284,0.1813,0.5789,0.4328,0.2746,0.43,0.7049,0.4892
"2602",151,40,0.5956,0.3324,0.06,0.5855,0.2475,0.115,0.5596,0.5955,0.2998
"2603",151,47,0.1222,0.0682,0.0445,0.5635,0.3206,0.2023,0.5921,0.7026,0.4043
"2604",151,48,0.7729,0.4313,0.0597,0.3922,0.7097,0.2912,0.1368,0.3387,0.4755
"2605",151,72,0.0469,0.0262,0.0642,0.346,0.5723,0.2809,0.4455,0.5743,0.7041
"2606",153,13,1.0276,0.5735,0.0867,0.3042,0.2694,0.2996,0.2457,0.3953,0.3676
"2607",153,17,0.8259,0.461,0.1366,0.4103,0.4653,0.2773,0.3215,0.3834,0.4497
"2608",153,18,0.3377,0.1885,0.2764,0.8672,0.5432,0.3399,0.596,0.931,0.6811
"2609",153,19,0.7454,0.416,0.1434,0.505,0.3663,0.4608,0.3172,0.3542,0.3724
"2610",153,20,0.2372,0.1324,0.0227,0.49,0.34,0.1613,0.575,0.15,0.425
"2611",153,21,0.1087,0.0606,0.0562,0.4317,0.5398,0.3561,0.6047,0.7222,0.6211
"2612",153,26,0.4964,0.277,0.0102,0.2914,0.3475,0.1885,0.3111,0.2517,0.2885
"2613",153,27,0.3366,0.1879,0.2117,0.4114,0.4384,0.697,0.6173,0.4433,0.4321
"2614",153,28,0.7892,0.4405,0.1959,0.4407,0.468,0.4531,0.325,0.3668,0.3408
"2615",153,29,0.1944,0.1085,0.0251,0.3481,0.1613,0.3001,0.3523,0.3566,0.3017
"2616",153,31,0.6601,0.3684,0.0763,0.3784,0.2765,0.3223,0.3093,0.2819,0.3159
"2617",153,37,1.0454,0.5835,0.1065,0.356,0.3493,0.3669,0.4038,0.4304,0.507
"2618",153,39,0.7005,0.391,0.2603,0.6349,0.447,0.3045,0.4671,0.6053,0.3974
"2619",153,40,0.6574,0.3669,0.072,0.7187,0.3402,0.2298,0.7333,0.7937,0.3375
"2620",153,47,0.2521,0.1407,0.0397,0.3181,0.3032,0.2683,0.1532,0.3804,0.2749
"2621",153,48,0.8561,0.4778,0.0991,0.3691,0.6374,0.3306,0.2,0.639,0.6662
"2622",153,51,1.3256,0.7398,0.0991,0.3935,0.2747,0.4184,0.2995,0.2668,0.3374
"2623",153,72,0.036,0.0201,0.0724,0.7516,0.7453,0.2463,0.7099,0.8048,0.7425
"2624",155,13,0.7553,0.4215,0.2198,0.4953,0.4159,0.1171,0.4848,0.5341,0.3836
"2625",155,17,0.277,0.1546,0.0369,0.4176,0.2239,0.2078,0.3024,0.4954,0.3968
"2626",155,18,0.1626,0.0907,0.041,0.411,0.2974,0.214,0.5223,0.4855,0.235
"2627",155,19,0.4434,0.2475,0.0944,0.4514,0.3078,0.3766,0.3886,0.446,0.3338
"2628",155,20,0.5648,0.3152,0.1041,0.514,0.3447,0.3493,0.351,0.5759,0.4499
"2629",155,21,0.5175,0.2888,0.1175,0.4907,0.3972,0.3389,0.2599,0.3366,0.2091
"2630",155,26,0.2572,0.1435,0.0388,0.4251,0.3561,0.2156,0.4432,0.4908,0.4264
"2631",155,27,0.3207,0.179,0.1758,0.1742,0.4694,0.2894,0.32,0.6,0.34
"2632",155,28,0.6154,0.3435,0.1131,0.3283,0.403,0.3931,0.2309,0.7313,0.6635
"2633",155,29,0.7648,0.4269,0.236,0.5099,0.4528,0.2253,0.49,0.5823,0.5663
"2634",155,31,0.21,0.1172,0.0345,0.4388,0.3349,0.2084,0.4209,0.4337,0.2227
"2635",155,37,1.3872,0.7742,0.2242,0.3806,0.5266,0.4986,0.51,0.612,0.6844
"2636",155,39,0.4786,0.2671,0.2194,0.6428,0.4446,0.2788,0.4892,0.6608,0.4519
"2637",155,47,0.3819,0.2132,0.0846,0.3271,0.3925,0.4046,0.3378,0.4689,0.3136
"2638",155,48,0.6113,0.3411,0,0,0,0,0,0,0
"2639",155,51,0.3815,0.2129,0.0566,0.3291,0.3197,0.2611,0.2735,0.3938,0.4335
"2640",157,13,0.6418,0.3582,0.0552,0.3636,0.2322,0.2241,0.3621,0.4341,0.247
"2641",157,17,0.5141,0.2869,0.3307,0.7885,0.4037,0.481,0.4224,0.7111,0.5122
"2642",157,18,0.7548,0.4212,0.1371,0.3501,0.5506,0.3261,0.3208,0.5909,0.6644
"2643",157,19,0.3295,0.1839,0.0902,0.4336,0.5509,0.3213,0.2314,0.2528,0.3986
"2644",157,20,0.1582,0.0883,0.0694,0.3913,0.5616,0.356,0.5429,0.5545,0.434
"2645",157,21,0.1488,0.0831,0.0385,0.4952,0.3526,0.1864,0.4493,0.6108,0.3812
"2646",157,26,0.2947,0.1645,0.0677,0.5526,0.4091,0.2058,0.5708,0.6302,0.3933
"2647",157,27,0.2328,0.1299,0.0806,0.3956,0.3485,0.3951,0.5824,0.496,0.5102
"2648",157,28,0.6558,0.366,0.0715,0.2586,0.8926,0.4029,0.3319,0.7764,0.7073
"2649",157,29,0.2017,0.1126,0.0605,0.4494,0.4212,0.2733,0.3244,0.4621,0.3291
"2650",157,31,0.6982,0.3897,0.1346,0.3584,0.2968,0.3944,0.3978,0.4795,0.4582
"2651",157,37,0.8096,0.4518,0.1112,0.3807,0.4286,0.3117,0.3634,0.5105,0.481
"2652",157,39,0.2346,0.1309,0.0965,0.373,0.4266,0.4903,0.4107,0.4779,0.4622
"2653",157,47,1.0241,0.5715,0.3606,0.7104,0.365,0.5838,0.5432,0.6803,0.577
"2654",157,48,1.4266,0.7962,0.2102,0.5829,0.4606,0.4561,0.4099,0.5621,0.5404
"2655",157,51,0.4436,0.2476,0.009,0.1244,0.1818,0.1228,0.2472,0.106,0.2813
"2656",159,13,0.7757,0.4329,0.1191,0.4269,0.1593,0.2778,0.3507,0.2988,0.2202
"2657",159,17,0.2001,0.1117,0.0512,0.3401,0.3603,0.224,0.3227,0.4465,0.3727
"2658",159,18,0.1984,0.1107,0.0555,0.3115,0.4417,0.2684,0.3501,0.324,0.4904
"2659",159,19,0.1836,0.1025,0.0724,0.4616,0.4875,0.227,0.5081,0.6287,0.5598
"2660",159,20,0.5312,0.2965,0.1009,0.3114,0.2671,0.4426,0.4807,0.3304,0.3468
"2661",159,21,0.4454,0.2486,0.3384,0.8462,0.4456,0.7504,0.0958,0.4477,0.3721
"2662",159,26,0.6565,0.3664,0.119,0.5258,0.3596,0.3912,0.4516,0.5425,0.5112
"2663",159,27,0.2353,0.1313,0.0445,0.4372,0.3877,0.2557,0.4245,0.5041,0.4426
"2664",159,28,0.8434,0.4707,0.1335,0.3642,0.5386,0.2377,0.3797,0.4451,0.5707
"2665",159,29,0.5415,0.3022,0.1105,0.457,0.3178,0.3761,0.3506,0.4579,0.3655
"2666",159,31,0.2037,0.1137,0.0254,0.3918,0.2736,0.1132,0.3855,0.443,0.2064
"2667",159,37,0.8362,0.4667,0.2005,0.5534,0.3729,0.4013,0.4535,0.4989,0.4015
"2668",159,39,0.3886,0.2169,0.1866,0.6432,0.5844,0.2335,0.6408,0.7307,0.5441
"2669",159,47,0.3106,0.1734,0.0356,0.3186,0.284,0.2093,0.3077,0.3848,0.3378
"2670",159,48,0.6716,0.3748,0.0575,0.5622,0.1537,0.2086,0.4556,0.5473,0.2409
"2671",159,51,0.9164,0.5115,0.0485,0.2399,0.1034,0.2188,0.3232,0.2181,0.2436
"2672",161,13,0.8213,0.4584,0.1164,0.4595,0.3161,0.2956,0.4578,0.2508,0.3248
"2673",161,17,0.8331,0.4649,0.1642,0.5302,0.4414,0.38,0.4826,0.5206,0.5292
"2674",161,18,0.1851,0.1033,0.0352,0.2429,0.3397,0.1875,0.2387,0.1879,0.2912
"2675",161,19,0.1714,0.0956,0.1315,0.4901,0.4767,0.5114,0.5537,0.5466,0.5692
"2676",161,20,0.7987,0.4458,0.0512,0.2768,0.2961,0.2119,0.1444,0.4134,0.4051
"2677",161,21,0.4458,0.2488,0.0968,0.4622,0.5913,0.2226,0.398,0.7023,0.7527
"2678",161,26,0.9515,0.5311,0.1795,0.5537,0.4982,0.2793,0.4383,0.6326,0.4701
"2679",161,27,0.4377,0.2443,0.1526,0.5791,0.3486,0.4751,0.1959,0.4588,0.4407
"2680",161,28,0.7896,0.4407,0.0964,0.3348,0.3461,0.2389,0.3915,0.4764,0.3239
"2681",161,29,0.4629,0.2584,0.0709,0.3971,0.4478,0.1961,0.3108,0.3337,0.3624
"2682",161,31,0.6241,0.3483,0.054,0.3045,0.2538,0.219,0.2471,0.4333,0.3523
"2683",161,37,0.5988,0.3342,0.1138,0.4149,0.4081,0.3291,0.2792,0.3717,0.4725
"2684",161,39,0.2528,0.1411,0.0526,0.4024,0.3895,0.2449,0.2542,0.4077,0.3831
"2685",161,47,0.3373,0.1882,0.0419,0.3617,0.4962,0.1541,0.3617,0.5859,0.5797
"2686",161,48,0.8995,0.502,0.0644,0.3194,0.316,0.1859,0.2745,0.4379,0.349
"2687",161,51,0.5051,0.2819,0.0593,0.3398,0.3079,0.2596,0.3003,0.4075,0.2754
"2688",163,13,0.8689,0.485,0.1128,0.342,0.4096,0.3555,0.4393,0.4751,0.5883
"2689",163,17,0.9129,0.5095,0.3252,0.5993,0.366,0.3806,0.5717,0.6334,0.4454
"2690",163,18,0.5862,0.3272,0.1721,0.5389,0.379,0.3295,0.4384,0.6607,0.4439
"2691",163,19,0.6842,0.3819,0.1122,0.5056,0.4082,0.2951,0.3232,0.4348,0.4204
"2692",163,20,0.2128,0.1188,0.0174,0.2153,0.3498,0.0822,0.1647,0.2922,0.3496
"2693",163,21,0.4446,0.2481,0.1015,0.4,0.3382,0.4294,0.1692,0.324,0.3249
"2694",163,26,1.0613,0.5923,0.4758,0.8133,0.5624,0.5247,0.7785,0.8293,0.7129
"2695",163,27,0.6134,0.3424,0.0832,0.4331,0.3658,0.2497,0.3056,0.3042,0.3294
"2696",163,28,0.906,0.5056,0.3011,0.5512,0.5117,0.7905,0.722,0.5284,0.6719
"2697",163,29,0.4493,0.2507,0.1245,0.4866,0.3744,0.3113,0.4613,0.6266,0.5125
"2698",163,31,0.1126,0.0628,0.0272,0.3035,0.2521,0.2383,0.5161,0.5556,0.3154
"2699",163,37,1.1399,0.6362,0.0901,0.3354,0.4234,0.269,0.3573,0.4673,0.4821
"2700",163,39,0.1503,0.0839,0.033,0.347,0.434,0.1736,0.3236,0.5068,0.5505
"2701",163,47,0.2956,0.165,0.0862,0.4683,0.3563,0.2771,0.3752,0.5079,0.3793
"2702",163,48,0.7201,0.4019,0.19,0.7904,0.7754,0.3716,0.7757,0.7961,0.6721
"2703",163,51,0.3216,0.1795,0.0687,0.457,0.4044,0.269,0.3486,0.4815,0.4709
"2704",164,2,1.0073,0.5622,0.0154,0.3674,0.4508,0.1581,0.2093,0.8182,0.6089
"2705",165,13,0.9146,0.5105,0.0665,0.2476,0.3351,0.1829,0.3526,0.4921,0.3345
"2706",165,17,0.3674,0.205,0.1065,0.4963,0.4432,0.3021,0.386,0.5823,0.4625
"2707",165,18,0.1332,0.0743,0.0475,0.4118,0.3054,0.2378,0.3773,0.5317,0.3974
"2708",165,19,0.1879,0.1049,0.0394,0.4761,0.2986,0.188,0.4688,0.3948,0.2849
"2709",165,20,0.2275,0.127,0.0228,0.2654,0.3904,0.2254,0.1429,0.625,0.5357
"2710",165,21,0.2157,0.1204,0.1406,0.7856,0.4288,0.1814,0.6042,0.3661,0.3417
"2711",165,26,0.252,0.1406,0.0215,0.2654,0.3026,0.1482,0.3277,0.3226,0.3397
"2712",165,27,0.6385,0.3563,0.1161,0.3213,0.4708,0.3603,0.3079,0.5544,0.5399
"2713",165,29,0.6591,0.3678,0.0629,0.3791,0.3329,0.223,0.238,0.243,0.2223
"2714",165,31,0.2527,0.141,0.0169,0.5468,0.5468,0.2006,0.3462,0,0.3462
"2715",165,37,1.1645,0.6499,0.1114,0.4136,0.3989,0.2635,0.2808,0.5366,0.4732
"2716",165,39,0.4976,0.2777,0.1499,0.4813,0.5685,0.2564,0.4321,0.5319,0.4528
"2717",165,47,0.5484,0.3061,0.1155,0.4214,0.3699,0.3316,0.2746,0.4394,0.4407
"2718",165,48,0.8013,0.4472,0.0976,0.5805,0.3924,0.302,0.3505,0.5705,0.4366
"2719",165,51,0.3938,0.2198,0.0946,0.3209,0.3948,0.3608,0.3906,0.4365,0.4235
"2720",167,13,0.7977,0.4452,0.1057,0.3397,0.4622,0.1762,0.3509,0.3471,0.4925
"2721",167,17,0.6422,0.3584,0.2181,0.5931,0.4431,0.2489,0.4473,0.6325,0.4239
"2722",167,18,0.5619,0.3136,0.1469,0.507,0.5047,0.3471,0.2555,0.6707,0.5978
"2723",167,19,0.4118,0.2298,0.086,0.2447,0.2845,0.3371,0.3572,0.2922,0.445
"2724",167,20,0.262,0.1462,0.0493,0.3522,0.492,0.271,0.4039,0.4562,0.4483
"2725",167,21,0.3819,0.2131,0.0794,0.3941,0.3285,0.2634,0.3261,0.4112,0.2723
"2726",167,27,0.2342,0.1307,0.0676,0.369,0.4846,0.3518,0.4769,0.7137,0.6179
"2727",167,29,0.2729,0.1523,0.0343,0.4119,0.3362,0.1705,0.3664,0.3496,0.3094
"2728",167,31,0.3043,0.1698,0.0382,0.377,0.6015,0.2186,0.2054,0.6667,0.7544
"2729",167,37,0.6603,0.3685,0.1823,0.5116,0.4177,0.3414,0.4557,0.5844,0.5441
"2730",167,39,0.2282,0.1274,0.0648,0.3823,0.4427,0.2147,0.3437,0.5054,0.427
"2731",167,47,0.7162,0.3997,0.1641,0.4737,0.334,0.2436,0.4261,0.5974,0.2981
"2732",167,48,1.1039,0.6161,0.1555,0.565,0.358,0.3354,0.3986,0.6507,0.5015
"2733",167,51,0.1576,0.088,0.0743,0.4271,0.527,0.3275,0.4495,0.3371,0.472
"2734",169,13,0.7191,0.4013,0.068,0.2842,0.2776,0.1611,0.2285,0.3929,0.3443
"2735",169,17,0.252,0.1406,0.0906,0.4108,0.7223,0.1824,0.3583,0.6792,0.5778
"2736",169,18,0.2523,0.1408,0.0431,0.4128,0.3445,0.1996,0.4327,0.415,0.3725
"2737",169,19,0.5597,0.3124,0.0961,0.3716,0.4606,0.2137,0.2441,0.3533,0.4018
"2738",169,20,0.6932,0.3869,0.0797,0.3153,0.3874,0.3466,0.274,0.4367,0.3291
"2739",169,21,0.2033,0.1135,0.0404,0.3238,0.2662,0.1771,0.2798,0.4118,0.4022
"2740",169,27,0.3559,0.1986,0.0635,0.3418,0.3175,0.2873,0.4569,0.3588,0.4142
"2741",169,29,0.9599,0.5357,0.0628,0.3568,0.2854,0.2871,0.1391,0.1566,0.2039
"2742",169,31,0.1674,0.0934,0.0333,0.4314,0.4101,0.2181,0.3842,0.3667,0.4342
"2743",169,37,0.3886,0.2169,0.1154,0.5344,0.3942,0.1876,0.5826,0.5694,0.433
"2744",169,39,0.2835,0.1582,0.0792,0.5003,0.4487,0.2524,0.3564,0.4127,0.3916
"2745",169,47,0.5426,0.3028,0.0536,0.2888,0.4534,0.1167,0.3237,0.41,0.5189
"2746",169,48,0.9359,0.5223,0.0875,0.3873,0.4478,0.3801,0.0563,0.3796,0.3284
"2747",169,51,0.1551,0.0865,0.0671,0.5244,0.4282,0.2253,0.5989,0.5651,0.464
"2748",170,2,0.7045,0.3932,0.0153,0.2467,0.184,0.1296,0.2196,0.2352,0.2017
"2749",171,13,0.8172,0.4561,0.1019,0.382,0.1656,0.179,0.3312,0.4412,0.2312
"2750",171,17,0.1264,0.0705,0.0422,0.2611,0.4561,0.2943,0.4419,0.6333,0.281
"2751",171,18,0.1364,0.0761,0.0362,0.3546,0.2198,0.2608,0.5429,0.3952,0.3048
"2752",171,19,0.6232,0.3478,0.2194,0.5215,0.4158,0.5444,0.5098,0.5883,0.5098
"2753",171,20,0.5359,0.2991,0.0582,0.4234,0.3299,0.2548,0.4314,0.5744,0.3409
"2754",171,21,0.2932,0.1636,0.0706,0.4633,0.5699,0.1976,0.4807,0.684,0.5567
"2755",171,27,0.3289,0.1835,0.0482,0.3433,0.3258,0.2685,0.3367,0.226,0.378
"2756",171,29,0.1417,0.0791,0.0581,0.454,0.3588,0.373,0.4167,0.5362,0.4891
"2757",171,31,0.1571,0.0877,0,0,0,0,0,0,0
"2758",171,37,0.57,0.3181,0.0996,0.4096,0.4656,0.3289,0.4656,0.3855,0.5534
"2759",171,39,0.3089,0.1724,0.0901,0.6359,0.4353,0.2431,0.5966,0.7914,0.4857
"2760",171,47,0.2541,0.1418,0.0504,0.4253,0.4136,0.2866,0.4453,0.3241,0.532
"2761",171,48,0.5988,0.3342,0.0577,0.3704,0.3425,0.2725,0.3668,0.4795,0.3484
"2762",171,51,0.4265,0.238,0.066,0.3666,0.2772,0.3358,0.4429,0.3811,0.3241
"2763",173,13,0.8894,0.4964,0.1351,0.4413,0.2487,0.3006,0.4366,0.5152,0.3721
"2764",173,17,0.1254,0.07,0.0559,0.4991,0.3623,0.2567,0.4819,0.6455,0.4044
"2765",173,18,0.316,0.1764,0.0647,0.3518,0.4533,0.2568,0.2565,0.4044,0.3874
"2766",173,19,0.3035,0.1694,0.174,0.4963,0.3621,0.577,0.5687,0.4559,0.5141
"2767",173,20,1.013,0.5653,0.1854,0.5729,0.4685,0.4328,0.5203,0.5028,0.5102
"2768",173,21,0.3316,0.1851,0.0956,0.4582,0.3656,0.2879,0.3663,0.4185,0.361
"2769",173,27,0.381,0.2127,0.164,0.6438,0.4551,0.3603,0.5631,0.7812,0.5642
"2770",173,29,0.1937,0.1081,0.0704,0.4849,0.347,0.2198,0.5419,0.5864,0.4799
"2771",173,31,0.8717,0.4865,0.444,0.6413,0.5001,0.5336,0.313,0.5294,0.4553
"2772",173,37,0.9318,0.5201,0.2913,0.6025,0.2792,0.4747,0.4459,0.4286,0.4201
"2773",173,39,0.4563,0.2547,0.069,0.493,0.4192,0.1822,0.4768,0.4561,0.4418
"2774",173,47,0.1691,0.0944,0.0221,0.2888,0.4268,0.2057,0.3941,0.5346,0.3804
"2775",173,48,0.7231,0.4036,0.0174,0.5079,0.5079,0.082,0.4259,0,0.4259
"2776",173,51,0.2574,0.1437,0.0968,0.5188,0.3244,0.3184,0.525,0.4903,0.408
"2777",175,13,0.871,0.4861,0.196,0.4549,0.5568,0.2615,0.3839,0.6046,0.6132
"2778",175,17,0.168,0.0938,0.0542,0.4083,0.3141,0.2421,0.5218,0.453,0.5254
"2779",175,18,0.1541,0.086,0.0271,0.2905,0.2986,0.1711,0.2665,0.294,0.3391
"2780",175,19,0.2257,0.126,0.0565,0.4684,0.2906,0.2768,0.3613,0.379,0.194
"2781",175,20,0.9702,0.5415,0.1188,0.3297,0.4124,0.3935,0.2331,0.2618,0.3729
"2782",175,21,0.2991,0.1669,0.2352,0.7909,0.6232,0.3544,0.4792,0.5397,0.4188
"2783",175,29,0.4416,0.2465,0.0895,0.4196,0.376,0.2543,0.3774,0.5016,0.3895
"2784",175,31,0.1708,0.0953,0.0519,0.6142,0.4968,0.2095,0.5949,0.6667,0.6066
"2785",175,37,0.4259,0.2377,0.1193,0.5752,0.3557,0.3379,0.4237,0.5562,0.3889
"2786",175,39,0.212,0.1183,0.0631,0.4078,0.4556,0.2827,0.3948,0.475,0.5128
"2787",175,47,0.153,0.0854,0.0278,0.4118,0.1805,0.1359,0.4873,0.2987,0.1943
"2788",175,48,0.8804,0.4914,0.1174,0.4542,0.4346,0.3549,0.2626,0.5106,0.4717
"2789",175,51,0.8114,0.4529,0.0701,0.2735,0.1562,0.1931,0.1906,0.4009,0.2914
"2790",177,13,0.753,0.4203,0.0532,0.2511,0.3091,0.1263,0.2099,0.3786,0.2881
"2791",177,17,0.584,0.3259,0.1834,0.5883,0.3975,0.3672,0.3952,0.6197,0.5016
"2792",177,18,0.491,0.274,0.1127,0.4642,0.4319,0.3901,0.3069,0.5444,0.5286
"2793",177,19,0.1562,0.0872,0.0646,0.4752,0.3723,0.2846,0.4348,0.665,0.6427
"2794",177,20,0.865,0.4827,0.1265,0.4735,0.3965,0.418,0.2779,0.5685,0.5671
"2795",177,21,0.3247,0.1812,0.1309,0.518,0.5652,0.2526,0.4185,0.7058,0.6053
"2796",177,29,0.2679,0.1495,0.0411,0.4961,0.3311,0.1357,0.4344,0.3955,0.3738
"2797",177,31,0.2243,0.1252,0.0489,0.3442,0.209,0.2915,0.3265,0.3955,0.2634
"2798",177,37,0.9975,0.5567,0.0519,0.1978,0.3386,0.4633,0.377,0.1408,0.3358
"2799",177,47,0.5167,0.2884,0.0584,0.3282,0.3901,0.2668,0.2832,0.4099,0.4799
"2800",177,48,0.9685,0.5405,0.1094,0.4263,0.4225,0.3368,0.3596,0.4832,0.4403
"2801",177,51,0.9229,0.5151,0.0398,0.2193,0.2677,0.2579,0.1867,0.2001,0.2178
"2802",179,13,1.1926,0.6656,0.0645,0.285,0.2698,0.2385,0.177,0.2313,0.2108
"2803",179,17,0.2712,0.1514,0.079,0.4638,0.2893,0.2056,0.3546,0.5154,0.3498
"2804",179,18,0.2071,0.1156,0.0479,0.408,0.3554,0.2682,0.2186,0.4783,0.3706
"2805",179,19,0.4953,0.2765,0.0919,0.4261,0.27,0.3862,0.2497,0.4392,0.4119
"2806",179,20,0.2333,0.1302,0.049,0.7389,0.5069,0.1375,0.869,0.8,0.5833
"2807",179,21,0.4103,0.229,0.0876,0.4677,0.2904,0.2595,0.2834,0.4416,0.2671
"2808",179,29,0.2221,0.124,0.0415,0.5319,0.3851,0.17,0.4094,0.8,0.5024
"2809",179,31,0.3511,0.196,0.0622,0.4515,0.299,0.2798,0.4742,0.3087,0.2199
"2810",179,37,0.8536,0.4764,0.1383,0.4054,0.3309,0.4626,0.224,0.5173,0.5538
"2811",179,47,0.4561,0.2546,0.0967,0.4651,0.4233,0.3103,0.3188,0.49,0.428
"2812",179,48,0.8549,0.4771,0.1346,0.6117,0.3302,0.3578,0.5217,0.673,0.5377
"2813",179,51,1.0143,0.5661,0.0506,0.2988,0.2378,0.2717,0.1765,0.1547,0.1807
"2814",180,2,0.7894,0.4406,0.1402,0.3072,0.2413,0.0633,0.2734,0.3039,0.2475
"2815",181,13,0.784,0.4376,0.0241,0.1522,0.3325,0.1681,0.217,0.2019,0.381
"2816",181,17,0.3526,0.1968,0.1058,0.4559,0.3016,0.4308,0.577,0.4567,0.4718
"2817",181,18,0.3621,0.2021,0.0976,0.4158,0.392,0.4137,0.5456,0.5112,0.4908
"2818",181,19,0.2331,0.1301,0.0275,0.2385,0.2823,0.1779,0.1913,0.3278,0.2988
"2819",181,20,0.4841,0.2702,0.0327,0.2473,0.2681,0.1905,0.2947,0.3476,0.3808
"2820",181,21,0.1737,0.097,0.0172,0.1327,0.2397,0.1214,0.2153,0.2134,0.2883
"2821",181,29,0.2181,0.1217,0.0462,0.5418,0.3769,0.1447,0.5776,0.7505,0.3492
"2822",181,31,0.2925,0.1632,0.0195,0.1572,0.4303,0.1314,0.2456,0.5556,0.3434
"2823",181,37,0.9796,0.5467,0.1332,0.3446,0.4877,0.4576,0.4249,0.5511,0.7025
"2824",181,47,0.3853,0.2151,0.2622,0.8012,0.3482,0.252,0.6404,0.6885,0.3447
"2825",181,48,0.7782,0.4343,0.1211,0.4985,0.4127,0.3873,0.341,0.5071,0.4681
"2826",181,51,0.8543,0.4768,0.0209,0.129,0.3213,0.192,0.1063,0.3098,0.2921
"2827",183,13,1.0948,0.611,0.0556,0.1355,0.3463,0.3976,0.4458,0.3376,0.5655
"2828",183,17,0.6903,0.3853,0.263,0.7088,0.4991,0.462,0.372,0.6571,0.5323
"2829",183,18,0.1957,0.1092,0.0366,0.3255,0.4119,0.1846,0.365,0.369,0.437
"2830",183,19,0.3319,0.1852,0.0921,0.401,0.4271,0.4224,0.4103,0.5462,0.3636
"2831",183,20,0.2048,0.1143,0.0516,0.272,0.3574,0.4449,0.5421,0.6,0.2018
"2832",183,21,0.272,0.1518,0.1173,0.4446,0.4795,0.4832,0.331,0.5714,0.3459
"2833",183,29,0.4976,0.2777,0.0446,0.2281,0.3184,0.2176,0.2206,0.3343,0.3708
"2834",183,31,0.1208,0.0674,0,NA,0,0,NA,NA,0
"2835",183,37,1.1001,0.614,0.1781,0.4803,0.4488,0.4486,0.2955,0.584,0.561
"2836",183,47,0.5112,0.2853,0.1092,0.4337,0.5512,0.2587,0.3602,0.4546,0.4848
"2837",183,48,1.0544,0.5885,0.1774,0.5012,0.3647,0.4779,0.3223,0.5169,0.5403
"2838",183,51,0.8378,0.4676,0.0629,0.2213,0.4152,0.3928,0.2386,0.5487,0.5879
"2839",185,2,1.1488,0.6411,0.2497,0.2073,0.6919,0.3391,0.143,0.4973,0.3888
"2840",185,13,0.9905,0.5528,0.1924,0.4998,0.3482,0.2863,0.3928,0.5277,0.4167
"2841",185,17,0.214,0.1195,0.0464,0.2587,0.3771,0.2763,0.224,0.2325,0.3068
"2842",185,19,0.1507,0.0841,0.0627,0.3972,0.5459,0.4027,0.6803,0.5037,0.2998
"2843",185,20,0.5015,0.2799,0.0433,0.3476,0.2525,0.2836,0.4958,0.4824,0.19
"2844",185,21,0.4877,0.2722,0.0928,0.4349,0.3826,0.2994,0.4457,0.5943,0.5364
"2845",185,29,0.2431,0.1357,0.0266,0.2453,0.4529,0.2348,0.3556,0.5614,0.3633
"2846",185,31,0.3333,0.186,0.053,0.4513,0.4182,0.2571,0.2915,0.574,0.4224
"2847",185,37,1.0465,0.5841,0.1642,0.306,0.2781,0.4078,0.2441,0.3554,0.4302
"2848",185,47,0.2773,0.1547,0.0631,0.5103,0.2906,0.1262,0.4993,0.6221,0.3264
"2849",185,48,1.0148,0.5664,0.1511,0.5119,0.3623,0.4175,0.1909,0.4817,0.3923
"2850",185,51,0.2722,0.1519,0.1494,0.586,0.5605,0.3205,0.4283,0.7325,0.551
"2851",186,29,0.1779,0.0993,0.0624,0.5248,0.4751,0.1811,0.4556,0.4462,0.4447
"2852",187,13,0.3863,0.2156,0.0309,0.3323,0.2455,0.2023,0.2493,0.2195,0.2064
"2853",187,17,0.4821,0.2691,0.1393,0.474,0.3586,0.4975,0.2148,0.4967,0.4944
"2854",187,19,0.4542,0.2535,0.0972,0.5082,0.3206,0.3022,0.3529,0.4635,0.3436
"2855",187,20,0.7942,0.4433,0.0333,0.3319,0.0848,0.216,0.1159,0.4167,0.3007
"2856",187,21,0.2331,0.1301,0.0589,0.4935,0.4317,0.2504,0.3748,0.5889,0.4593
