"","COUNTYA","STATEA","Entropy","Entropy_std","H","D_wb","D_wa","D_wl","D_bl","D_ba","D_la"
"2482",139,27,0.8921,0.4979,0.0859,0.4354,0.3831,0.3368,0.3034,0.2709,0.3977
"2483",139,28,0.7638,0.4263,0.0517,0.2997,0.4129,0.2359,0.2041,0.3301,0.3295
"2484",139,29,0.3657,0.2041,0.0135,0.2882,0.2364,0.1322,0.2922,0.2301,0.2083
"2485",139,31,0.2591,0.1446,0.0025,0.1722,0.2531,0.0529,0.1192,0.081,0.2002
"2486",139,37,1.0752,0.6001,0.0591,0.2759,0.1522,0.1778,0.1891,0.2935,0.1655
"2487",139,39,0.6354,0.3546,0.1466,0.5869,0.3315,0.2042,0.404,0.6169,0.3526
"2488",139,40,1.0842,0.6051,0.0662,0.4321,0.463,0.2793,0.1628,0.3455,0.3553
"2489",139,47,0.3276,0.1828,0.0115,0.2059,0.3217,0.1577,0.1962,0.4708,0.3246
"2490",139,48,1.1316,0.6315,0.0651,0.3498,0.1905,0.2584,0.3105,0.3115,0.3008
"2491",139,51,0.3766,0.2102,0.0244,0.3572,0.1677,0.064,0.3772,0.2027,0.2317
"2492",139,55,0.6508,0.3632,0.0499,0.4143,0.2675,0.2634,0.3722,0.2934,0.2802
"2493",139,72,0.0606,0.0338,0.0334,0.2938,0.5758,0.2361,0.2633,0.6394,0.5248
"2494",141,5,0.4206,0.2347,0.0179,0.1473,0.2539,0.2852,0.16,0.1247,0.2209
"2495",141,13,0.7641,0.4265,0.0682,0.3346,0.4681,0.1661,0.1685,0.1335,0.302
"2496",141,17,0.6066,0.3386,0.0929,0.3376,0.2303,0.4567,0.1972,0.249,0.3359
"2497",141,18,1.0137,0.5658,0.1431,0.5154,0.3933,0.4222,0.3033,0.5747,0.5437
"2498",141,19,0.47,0.2623,0.0356,0.1184,0.3704,0.2948,0.1764,0.252,0.1011
"2499",141,20,0.3016,0.1683,0,0,0,0,0,0,0
"2500",141,21,0.5632,0.3143,0.0319,0.2885,0.2343,0.2062,0.2194,0.2226,0.1873
"2501",141,26,0.2746,0.1533,0.017,0.1025,0.3306,0.1181,0.1623,0.272,0.2897
"2502",141,27,0.5622,0.3138,0.0778,0.5492,0.2539,0.2043,0.4371,0.3905,0.1613
"2503",141,28,0.4142,0.2312,0.0453,0.4249,0.1769,0.3095,0.5172,0.2838,0.3959
"2504",141,29,0.3769,0.2103,0.0174,0.417,0.2632,0.1223,0.3436,0.5155,0.2809
"2505",141,31,0.7296,0.4072,0.0781,0.2605,0.2322,0.3035,0.2252,0.2714,0.2751
"2506",141,37,0.8788,0.4904,0.0935,0.4553,0.1882,0.3099,0.346,0.6353,0.4869
"2507",141,39,0.5145,0.2871,0.0919,0.4867,0.3259,0.1948,0.3523,0.5629,0.3395
"2508",141,40,1.1338,0.6328,0.0194,0.1367,0.3463,0.1766,0.0504,0.2778,0.2274
"2509",141,47,0.6527,0.3643,0.0621,0.4236,0.3413,0.3349,0.3653,0.3714,0.3437
"2510",141,48,0.6448,0.3599,0.1143,0.2768,0.2228,0.371,0.4123,0.2559,0.4506
"2511",141,51,0.4978,0.2778,0.0172,0.2303,0.1531,0.0983,0.2245,0.2693,0.0778
"2512",141,55,0.4562,0.2546,0.0256,0.2637,0.2687,0.1577,0.1745,0.122,0.2049
"2513",141,72,0.0503,0.0281,0.0316,0.5807,0.3372,0.1722,0.5509,0.5903,0.3457
"2514",143,5,1.0884,0.6075,0.1371,0.3502,0.488,0.5226,0.5616,0.5136,0.2013
"2515",143,13,0.4643,0.2591,0.0207,0.2109,0.3706,0.1449,0.184,0.2288,0.2859
"2516",143,17,1.0442,0.5828,0.184,0.5774,0.5114,0.3754,0.2831,0.6797,0.5948
"2517",143,18,0.3087,0.1723,0.0086,0.2187,0.1462,0.0937,0.147,0.2156,0.1685
"2518",143,19,0.5268,0.294,0.0273,0.2117,0.374,0.2428,0.0311,0.1623,0.1312
"2519",143,20,0.371,0.2071,0.0049,0.2565,0.2565,0.0857,0.1708,0,0.1708
"2520",143,21,0.4741,0.2646,0.0346,0.2215,0.1777,0.211,0.2621,0.225,0.0372
"2521",143,26,0.3219,0.1797,0.0138,0.3713,0.2894,0.121,0.3152,0.4647,0.3062
"2522",143,27,0.4986,0.2783,0.0431,0.1908,0.0977,0.2827,0.2111,0.2123,0.2582
"2523",143,28,0.6937,0.3871,0.0149,0.1463,0.5052,0.1458,0.0546,0.3991,0.4532
"2524",143,29,0.7381,0.4119,0.0501,0.2463,0.4291,0.1551,0.3399,0.5449,0.3744
"2525",143,31,0.3798,0.2119,0.0229,0.1632,0.2535,0.2703,0.1071,0.4167,0.5238
"2526",143,37,0.8293,0.4628,0.0146,0.1722,0.2273,0.1431,0.123,0.268,0.2879
"2527",143,39,0.668,0.3728,0.0583,0.5639,0.1751,0.2598,0.3041,0.4502,0.2138
"2528",143,40,1.3577,0.7577,0.1163,0.5135,0.3786,0.4471,0.3755,0.5022,0.4739
"2529",143,47,0.5423,0.3026,0.0322,0.2995,0.2199,0.2957,0.1888,0.0994,0.1486
"2530",143,48,0.8643,0.4824,0.0579,0.5181,0.2736,0.2123,0.497,0.5101,0.3239
"2531",143,51,0.7933,0.4428,0.0313,0.2008,0.3431,0.1939,0.2552,0.3466,0.3331
"2532",143,72,0.0795,0.0444,0.0735,0.3101,0.1866,0.4595,0.3138,0.4344,0.5101
"2533",145,5,0.6591,0.3678,0.0517,0.4295,0.3911,0.2033,0.3057,0.27,0.3843
"2534",145,13,0.8459,0.4721,0.0247,0.2172,0.0947,0.1396,0.299,0.2416,0.1651
"2535",145,17,0.6023,0.3362,0.0762,0.4632,0.1691,0.2386,0.2425,0.4377,0.261
"2536",145,18,0.4633,0.2586,0.0588,0.3192,0.4617,0.3616,0.2626,0.3968,0.1705
"2537",145,19,0.4655,0.2598,0.0665,0.6431,0.1862,0.2369,0.557,0.5423,0.1584
"2538",145,20,0.6782,0.3785,0.0194,0.252,0.1449,0.0969,0.1552,0.1071,0.048
"2539",145,21,0.7525,0.42,0.1031,0.5077,0.2378,0.246,0.3222,0.5192,0.3306
"2540",145,26,0.9898,0.5524,0.2166,0.6233,0.4946,0.3901,0.3519,0.7143,0.564
"2541",145,27,0.7175,0.4004,0.1609,0.6248,0.4395,0.2902,0.5537,0.4748,0.4604
"2542",145,28,0.7508,0.419,0.0681,0.3602,0.4341,0.4022,0.0826,0.2049,0.2639
"2543",145,29,0.7522,0.4198,0.0316,0.2307,0.2396,0.3014,0.3477,0.3587,0.1683
"2544",145,31,0.4669,0.2606,0.0167,0.3244,0.1672,0.1364,0.2995,0.3151,0.0463
"2545",145,37,0.97,0.5414,0.0357,0.2276,0.178,0.209,0.1834,0.2184,0.2029
"2546",145,39,0.4091,0.2283,0.0794,0.5873,0.3021,0.2254,0.5078,0.5155,0.2569
"2547",145,40,1.1455,0.6393,0.0368,0.3039,0.369,0.2801,0.2917,0.3831,0.2933
"2548",145,47,0.4536,0.2531,0.0235,0.3287,0.2387,0.1668,0.2717,0.3362,0.2512
"2549",145,48,1.1527,0.6433,0.0833,0.4576,0.3524,0.2303,0.2571,0.2579,0.1812
"2550",145,51,0.6256,0.3492,0.0666,0.3799,0.1326,0.0696,0.3558,0.4867,0.179
"2551",145,72,0.0506,0.0282,0.0211,0.3513,0.6461,0.1476,0.3928,0.7537,0.5574
"2552",147,5,0.8536,0.4764,0.0343,0.2655,0.0787,0.319,0.0535,0.3442,0.3977
"2553",147,13,0.8253,0.4606,0.0513,0.3267,0.2422,0.1374,0.2786,0.2827,0.215
"2554",147,17,0.311,0.1736,0.0051,0.1549,0.2332,0.0621,0.217,0.1437,0.264
"2555",147,18,0.348,0.1942,0.0622,0.2009,0.3512,0.4599,0.4795,0.302,0.5546
"2556",147,19,0.3283,0.1832,0.0107,0.2535,0.198,0.0848,0.2732,0.0957,0.2177
"2557",147,20,0.3463,0.1932,0.0074,0.2748,0.2978,0.0561,0.2895,0.1053,0.3125
"2558",147,21,0.4705,0.2626,0.1885,0.7813,0.1992,0.4573,0.324,0.5867,0.2736
"2559",147,26,0.4973,0.2776,0.0673,0.5699,0.2703,0.2405,0.4076,0.5379,0.3016
"2560",147,27,0.6353,0.3546,0.0519,0.4317,0.3216,0.2491,0.1906,0.2172,0.1319
"2561",147,28,0.8872,0.4952,0.01,0.099,0.3269,0.0812,0.0592,0.3194,0.3153
"2562",147,29,0.4355,0.2431,0.0539,0.2585,0.5123,0.2174,0.1788,0.4341,0.4433
"2563",147,31,0.4454,0.2486,0.0129,0.3166,0.3643,0.0796,0.3183,0.1048,0.3659
"2564",147,37,1.1288,0.63,0.0823,0.3322,0.3182,0.2457,0.2971,0.3757,0.4502
"2565",147,39,0.5319,0.2969,0.0582,0.4582,0.3193,0.3082,0.2685,0.4393,0.4657
"2566",147,40,1.0963,0.6119,0.0231,0.303,0.3103,0.188,0.2208,0.4277,0.3138
"2567",147,47,0.7811,0.4359,0.1183,0.555,0.2757,0.4663,0.1447,0.5205,0.4692
"2568",147,48,0.8469,0.4726,0.0596,0.4286,0.2836,0.1996,0.3107,0.4374,0.2747
"2569",147,51,1.0414,0.5812,0.0273,0.1041,0.4242,0.4326,0.3812,0.3243,0.2787
"2570",147,72,0.336,0.1875,0.009,0.0541,0.2314,0.1515,0.0974,0.1773,0.0799
"2571",149,5,0.8128,0.4537,0.0634,0.482,0.2044,0.3341,0.2574,0.5569,0.4136
"2572",149,13,0.6245,0.3486,0.0185,0.2229,0.118,0.1762,0.15,0.1472,0.0582
"2573",149,17,0.2924,0.1632,0.0183,0.3597,0.1221,0.2021,0.1622,0.3084,0.1689
"2574",149,18,0.3761,0.2099,0.0089,0.2874,0.1945,0.0836,0.3132,0.4393,0.2666
"2575",149,19,0.4706,0.2626,0.046,0.4773,0.3353,0.2884,0.2272,0.1489,0.1312
"2576",149,20,0.5448,0.3041,0.0222,0.3567,0.2303,0.2169,0.3286,0.1441,0.1884
"2577",149,21,0.2573,0.1436,0.011,0.3488,0.2809,0.0897,0.312,0.5262,0.228
"2578",149,26,0.6478,0.3615,0.1027,0.4759,0.2678,0.4563,0.5775,0.4324,0.4214
"2579",149,27,0.6243,0.3484,0.0284,0.3321,0.3859,0.1638,0.2853,0.0538,0.3391
"2580",149,28,0.9328,0.5206,0.0966,0.3489,0.3141,0.2088,0.2613,0.316,0.2842
"2581",149,29,0.3397,0.1896,0.0036,0.0717,0.2125,0.082,0.135,0.275,0.1528
"2582",149,31,0.1824,0.1018,0,0,NA,0,0,NA,NA
"2583",149,37,0.565,0.3153,0.0294,0.3861,0.2583,0.0882,0.4381,0.3685,0.3015
"2584",149,39,0.4076,0.2275,0.0557,0.4127,0.436,0.2345,0.2142,0.2477,0.313
"2585",149,40,0.7159,0.3996,0.0075,0.2561,0.3665,0.111,0.2461,0.1688,0.3565
"2586",149,47,1.1068,0.6177,0.061,0.2995,0.2477,0.3428,0.2144,0.2689,0.2978
"2587",149,48,0.8724,0.4869,0.0439,0.3562,0.4228,0.2223,0.212,0.371,0.3761
"2588",149,51,1.1901,0.6642,0.0574,0.2472,0.3729,0.3817,0.3288,0.2969,0.1111
"2589",149,72,0.0283,0.0158,0.0281,0.5692,0.7231,0.172,0.4654,1,0.7926
"2590",150,2,1.3898,0.7757,0.0883,0.3605,0.3395,0.0979,0.3409,0.4986,0.2541
"2591",151,13,1.1824,0.6599,0.0945,0.3879,0.4823,0.2996,0.1933,0.3287,0.3865
"2592",151,17,0.3424,0.1911,0.0023,0.0062,0.1575,0.0027,0.0089,0.1513,0.1602
"2593",151,18,0.398,0.2221,0.0329,0.4052,0.341,0.2761,0.2795,0.2045,0.1996
"2594",151,19,0.4374,0.2441,0.0315,0.135,0.3191,0.2927,0.2822,0.3263,0.0441
"2595",151,20,0.5619,0.3136,0.0162,0.3545,0.2057,0.1139,0.2406,0.3226,0.1869
"2596",151,21,0.596,0.3327,0.0461,0.3444,0.3078,0.211,0.2169,0.295,0.2639
"2597",151,26,0.3766,0.2102,0.0175,0.3003,0.2776,0.1608,0.3523,0.3393,0.3183
"2598",151,27,0.5256,0.2933,0.045,0.2832,0.4861,0.215,0.3347,0.5495,0.5987
"2599",151,28,0.7641,0.4264,0.19,0.4812,0.4311,0.2447,0.3039,0.5721,0.5419
"2600",151,29,0.2231,0.1245,0.0139,0.522,0.2811,0.1801,0.3853,0.6026,0.4105
"2601",151,31,0.8741,0.4879,0.1387,0.3805,0.5105,0.4915,0.3762,0.2621,0.1326
"2602",151,37,0.8602,0.4801,0.0924,0.3764,0.4591,0.3808,0.2747,0.4753,0.5086
"2603",151,39,0.6683,0.373,0.1123,0.5168,0.4042,0.2601,0.3161,0.6452,0.4495
"2604",151,40,0.7445,0.4155,0.0201,0.3912,0.2195,0.0838,0.3075,0.4323,0.2394
"2605",151,47,0.2131,0.1189,0.0105,0.27,0.2955,0.1271,0.3148,0.3511,0.2566
"2606",151,48,0.8358,0.4665,0.0232,0.3638,0.5268,0.1712,0.1926,0.163,0.3556
"2607",151,72,0.0395,0.022,0.0312,0.2913,0.5783,0.1852,0.3396,0.5333,0.5276
"2608",153,13,1.1621,0.6486,0.0578,0.266,0.3259,0.2514,0.1714,0.39,0.354
"2609",153,17,0.9666,0.5394,0.0366,0.2587,0.4557,0.3988,0.1401,0.197,0.0569
"2610",153,18,0.4245,0.2369,0.1977,0.8475,0.4222,0.2198,0.658,0.7837,0.4169
"2611",153,19,0.9403,0.5248,0.0946,0.4171,0.3562,0.4123,0.2505,0.2581,0.2888
"2612",153,20,0.5049,0.2818,0,0,0,0,0,0,0
"2613",153,21,0.1468,0.0819,0.0181,0.4389,0.1732,0.2456,0.368,0.5649,0.3182
"2614",153,26,0.608,0.3393,0.0098,0.3195,0.6258,0.2092,0.2188,0.4,0.4167
"2615",153,27,0.4899,0.2734,0.1928,0.2133,0.5173,0.6324,0.5348,0.4713,0.1514
"2616",153,28,0.8499,0.4743,0.1728,0.4551,0.386,0.4904,0.3375,0.2909,0.1963
"2617",153,29,0.3047,0.17,0.0019,0.1466,0.1678,0.063,0.2096,0.2105,0.2076
"2618",153,31,0.8351,0.4661,0.0506,0.3116,0.2108,0.2976,0.2397,0.2827,0.2998
"2619",153,37,1.1552,0.6447,0.0374,0.2452,0.2186,0.2032,0.2965,0.2709,0.284
"2620",153,39,0.8909,0.4972,0.1726,0.5556,0.4342,0.2495,0.3891,0.5727,0.3642
"2621",153,40,0.8415,0.4696,0.0327,0.5088,0.3483,0.2067,0.6196,0.6791,0.3016
"2622",153,47,0.4035,0.2252,0.0153,0.1454,0.2129,0.2234,0.1632,0.2077,0.1417
"2623",153,48,0.879,0.4906,0.0026,0.0986,0.1118,0.0605,0.0382,0.2105,0.1723
"2624",153,51,1.4521,0.8104,0.0878,0.3982,0.2583,0.4356,0.3003,0.2505,0.2905
"2625",153,72,0.0396,0.0221,0.0372,0.3503,0.4706,0.1944,0.366,0.4278,0.4872
"2626",155,13,0.9516,0.5311,0.1191,0.4399,0.5573,0.4663,0.1257,0.1174,0.1146
"2627",155,17,0.4231,0.2361,0.0148,0.2474,0.1985,0.2121,0.0354,0.049,0.0136
"2628",155,18,0.2451,0.1368,0.0089,0.3639,0.221,0.1439,0.4561,0.1429,0.3561
"2629",155,19,0.6182,0.345,0.0539,0.3836,0.2416,0.319,0.3206,0.3584,0.1972
"2630",155,20,0.7062,0.3942,0.0517,0.3824,0.2493,0.2983,0.2304,0.3513,0.3489
"2631",155,21,0.5863,0.3272,0.0656,0.4194,0.3173,0.2956,0.1531,0.1702,0.0478
"2632",155,26,0.3919,0.2187,0.012,0.2617,0.1739,0.1319,0.2365,0.3186,0.2102
"2633",155,27,0.6064,0.3384,0.045,0.3196,NA,0.0068,0.3128,NA,NA
"2634",155,28,0.6875,0.3837,0.0659,0.3171,0.0577,0.1406,0.1766,0.3567,0.1802
"2635",155,29,0.8974,0.5008,0.115,0.4289,0.3807,0.1104,0.3434,0.3966,0.3504
"2636",155,31,0.3385,0.1889,0.0113,0.0902,0.1433,0.1626,0.09,0.098,0.167
"2637",155,37,1.4543,0.8117,0.1591,0.3077,0.4701,0.3738,0.4255,0.504,0.5937
"2638",155,39,0.6193,0.3456,0.1358,0.5808,0.3227,0.2241,0.4144,0.5604,0.3082
"2639",155,47,0.5819,0.3248,0.0693,0.2364,0.3504,0.4014,0.2852,0.3439,0.2924
"2640",155,48,0.698,0.3896,0,0,0,0,0,0,0
"2641",155,51,0.517,0.2885,0.0209,0.2289,0.2529,0.162,0.1944,0.2588,0.1431
"2642",157,13,0.8208,0.4581,0.0252,0.2313,0.2185,0.1745,0.2316,0.3257,0.1814
"2643",157,17,0.6115,0.3413,0.2127,0.7546,0.2925,0.386,0.5368,0.6884,0.383
"2644",157,18,1.0151,0.5665,0.1054,0.3306,0.5759,0.2435,0.2591,0.6331,0.6196
"2645",157,19,0.4274,0.2386,0.0424,0.454,0.4131,0.1732,0.2808,0.0834,0.2399
"2646",157,20,0.2926,0.1633,0.0226,0.3616,0.2923,0.1712,0.348,0.4167,0.1346
"2647",157,21,0.3018,0.1684,0.0142,0.3252,0.257,0.1111,0.2854,0.2887,0.2535
"2648",157,26,0.4026,0.2247,0.0193,0.4512,0.2099,0.1528,0.386,0.4157,0.2062
"2649",157,27,0.3317,0.1851,0.0246,0.2042,0.1328,0.2659,0.2696,0.154,0.1438
"2650",157,28,0.7738,0.4318,0.0163,0.1672,0.3157,0.1053,0.0619,0.2268,0.2821
"2651",157,29,0.3328,0.1858,0.0276,0.3076,0.3237,0.2575,0.1356,0.1736,0.2296
"2652",157,31,0.8182,0.4566,0.0711,0.3656,0.196,0.2804,0.4052,0.2569,0.3142
"2653",157,37,0.9072,0.5063,0.0689,0.3486,0.3,0.2471,0.2621,0.3732,0.3696
"2654",157,39,0.3992,0.2228,0.0753,0.2803,0.2832,0.4768,0.3487,0.2966,0.3864
"2655",157,47,1.1461,0.6397,0.2884,0.6631,0.3589,0.5682,0.4734,0.6572,0.5863
"2656",157,48,1.4906,0.8319,0.162,0.5216,0.418,0.3917,0.3468,0.4999,0.4877
"2657",157,51,0.536,0.2991,0.0032,0.0227,0.1966,0.0044,0.0183,0.1739,0.1922
"2658",158,2,0.2561,0.1429,0,0,0,0,0,0,0
"2659",159,13,0.8272,0.4617,0.0758,0.4152,0.3085,0.2368,0.3613,0.6537,0.5118
"2660",159,17,0.3156,0.1762,0.0275,0.3152,0.3408,0.275,0.0951,0.2882,0.2293
"2661",159,18,0.3082,0.172,0.0094,0.1755,0.1253,0.1516,0.3271,0.2437,0.167
"2662",159,19,0.2317,0.1293,0.0097,0.4268,0.3018,0.1874,0.2394,0.125,0.1144
"2663",159,20,0.6912,0.3858,0.0648,0.3092,0.3015,0.4046,0.5496,0.0077,0.5419
"2664",159,21,0.4758,0.2656,0.2503,0.7756,0.2832,0.6798,0.0958,0.4923,0.3966
"2665",159,26,0.7676,0.4284,0.0762,0.4998,0.2599,0.3499,0.4137,0.4068,0.4706
"2666",159,27,0.3557,0.1985,0.0096,0.2712,0.1202,0.1386,0.1326,0.1509,0.0183
"2667",159,28,0.8949,0.4994,0.0706,0.2625,0.4872,0.2479,0.2017,0.2615,0.3148
"2668",159,29,0.7237,0.4039,0.0508,0.3716,0.2622,0.2719,0.2392,0.3342,0.2323
"2669",159,31,0.337,0.1881,0.0109,0.2555,0.1052,0.1404,0.1152,0.1671,0.0632
"2670",159,37,0.9885,0.5517,0.1101,0.4711,0.2761,0.2916,0.389,0.3371,0.2145
"2671",159,39,0.6255,0.3491,0.1196,0.3796,0.6137,0.2003,0.3722,0.5929,0.536
"2672",159,47,0.4288,0.2393,0.012,0.2011,0.2474,0.1332,0.1378,0.1071,0.2442
"2673",159,48,0.8151,0.4549,0.041,0.5719,0.1204,0.116,0.4558,0.5908,0.198
"2674",159,51,0.9759,0.5446,8e-04,0.0397,0.0245,0.0385,0.0012,0.0152,0.014
"2675",161,13,0.9606,0.5361,0.0542,0.3596,0.1916,0.1692,0.4109,0.3233,0.2467
"2676",161,17,1.0354,0.5778,0.0983,0.3852,0.4081,0.3039,0.345,0.365,0.4485
"2677",161,18,0.2442,0.1363,0.0022,0.1322,0.0033,0.1206,0.0116,0.1289,0.1173
"2678",161,19,0.3187,0.1779,0.0531,0.2411,0.6006,0.3871,0.146,0.3596,0.2135
"2679",161,20,0.9854,0.5499,0.0411,0.2715,0.2367,0.219,0.1392,0.3003,0.3112
"2680",161,21,0.565,0.3153,0.0448,0.3801,0.36,0.1439,0.2404,0.4434,0.4403
"2681",161,26,1.0715,0.598,0.1288,0.5371,0.4585,0.2394,0.4048,0.6044,0.4178
"2682",161,27,0.5429,0.303,0.0634,0.4194,0.2634,0.3284,0.1063,0.1585,0.1739
"2683",161,28,0.8557,0.4776,0.0307,0.1487,0.4109,0.1456,0.2912,0.4338,0.4078
"2684",161,29,0.6361,0.355,0.0344,0.3743,0.3649,0.1125,0.2747,0.174,0.2736
"2685",161,31,0.7401,0.4131,0.0048,0.0144,0.1305,0.1324,0.118,0.1161,0.0019
"2686",161,37,0.7212,0.4025,0.058,0.3714,0.3112,0.2629,0.2146,0.2415,0.2615
"2687",161,39,0.3898,0.2175,0.0222,0.3611,0.233,0.1904,0.1794,0.2548,0.2094
"2688",161,47,0.4456,0.2487,0.0187,0.321,0.4156,0.0868,0.4076,0.4107,0.4558
"2689",161,48,0.9917,0.5535,0.0338,0.2459,0.1941,0.1328,0.2406,0.2841,0.207
"2690",161,51,0.7107,0.3966,0.037,0.302,0.2651,0.205,0.1663,0.3171,0.266
"2691",163,13,0.9281,0.518,0.0335,0.1945,0.2055,0.1403,0.13,0.2362,0.329
"2692",163,17,1.0542,0.5884,0.2206,0.5128,0.3175,0.3222,0.51,0.5366,0.3616
"2693",163,18,0.7615,0.425,0.0936,0.4714,0.3189,0.2829,0.2577,0.4347,0.2908
"2694",163,19,0.8509,0.4749,0.0703,0.4159,0.3654,0.2357,0.2449,0.4552,0.4131
"2695",163,20,0.3389,0.1892,0.0039,0.1488,0.1012,0.0589,0.0899,0.25,0.1601
"2696",163,21,0.5838,0.3258,0.0737,0.4249,0.3277,0.2895,0.1497,0.1754,0.1289
"2697",163,26,1.173,0.6547,0.3776,0.759,0.5589,0.4788,0.7118,0.8017,0.6948
"2698",163,27,0.8472,0.4728,0.063,0.4038,0.3339,0.2235,0.2997,0.2426,0.2637
"2699",163,28,0.9176,0.5121,0.1833,0.4555,0.4005,0.5502,0.6067,0.2658,0.6699
"2700",163,29,0.5255,0.2933,0.03,0.2332,0.2693,0.2121,0.3229,0.3495,0.2805
"2701",163,31,0.3,0.1675,0,NA,0,0,NA,NA,0
"2702",163,37,1.2134,0.6772,0.0552,0.3108,0.3466,0.2037,0.2922,0.205,0.371
"2703",163,39,0.2295,0.1281,0.0052,0.1757,0.1275,0.1267,0.1935,0.2812,0.0877
"2704",163,47,0.4362,0.2434,0.0346,0.3661,0.2486,0.1877,0.2654,0.3651,0.2515
"2705",163,48,0.7394,0.4126,0.1138,0.6646,0.6563,0.2976,0.5791,0.5942,0.5538
"2706",163,51,0.4667,0.2605,0.0218,0.3119,0.3228,0.1214,0.2545,0.3617,0.3693
"2707",164,2,0.9335,0.521,0,0,0,0,0,0,0
"2708",165,13,0.9299,0.519,0.0044,0.0663,0.2628,0.0945,0.0282,0.1965,0.1683
"2709",165,17,0.4653,0.2597,0.0403,0.4239,0.3235,0.2075,0.2704,0.3611,0.3381
"2710",165,18,0.247,0.1378,0.0093,0.2857,0.1999,0.1912,0.2421,0.1347,0.1075
"2711",165,19,0.3468,0.1935,0.0235,0.3058,0.567,0.1763,0.3203,0.2612,0.5816
"2712",165,20,0.3277,0.1829,0,0,0,0,0,0,0
"2713",165,21,0.2103,0.1174,0.0023,0.0475,0.3858,0.0525,0.1,0.4333,0.3333
"2714",165,26,0.3961,0.221,0.0074,0.183,0.1961,0.098,0.1418,0.2513,0.1878
"2715",165,27,0.7549,0.4213,0.057,0.173,0.3004,0.2862,0.2525,0.4734,0.5057
"2716",165,29,0.8797,0.491,0.0399,0.3298,0.2795,0.1707,0.1804,0.1757,0.1589
"2717",165,31,0.3245,0.1811,0,NA,0,0,NA,NA,0
"2718",165,37,1.279,0.7138,0.0521,0.2773,0.2413,0.2394,0.2682,0.3068,0.3181
"2719",165,39,0.7218,0.4028,0.116,0.3589,0.5732,0.1838,0.2762,0.4814,0.4354
"2720",165,47,0.7877,0.4397,0.0664,0.3586,0.2972,0.2698,0.1748,0.3835,0.3888
"2721",165,48,0.8217,0.4586,0.0595,0.5229,0.2848,0.2693,0.2535,0.4422,0.2209
"2722",165,51,0.5889,0.3287,0.0621,0.3309,0.4367,0.3106,0.3581,0.3904,0.3453
"2723",167,13,0.8317,0.4642,0.0959,0.3317,0.3598,0.0975,0.4277,0.1267,0.4574
"2724",167,17,0.8168,0.4559,0.1458,0.5247,0.4075,0.2307,0.3521,0.5693,0.3791
"2725",167,18,0.6849,0.3823,0.0785,0.437,0.3973,0.2464,0.2328,0.5773,0.4006
"2726",167,19,0.5605,0.3128,0.0364,0.2113,0.3447,0.2293,0.2426,0.2164,0.2965
"2727",167,20,0.4382,0.2445,0.0074,0.1967,0.0443,0.1224,0.0743,0.1524,0.0781
"2728",167,21,0.4931,0.2752,0.0188,0.2693,0.2817,0.149,0.1204,0.2674,0.2094
"2729",167,27,0.4178,0.2332,0.0129,0.22,0.4883,0.1329,0.0872,0.2683,0.3555
"2730",167,29,0.4134,0.2307,0.0119,0.3356,0.2037,0.0954,0.2524,0.3693,0.1872
"2731",167,31,0.4558,0.2544,0.0133,0.2602,0.0998,0.1238,0.1364,0.36,0.2236
"2732",167,37,0.8071,0.4504,0.0989,0.4194,0.2644,0.2027,0.417,0.3971,0.3937
"2733",167,39,0.3329,0.1858,0.0295,0.3439,0.363,0.2186,0.3247,0.3491,0.2699
"2734",167,47,0.8304,0.4634,0.0902,0.4136,0.2639,0.0899,0.4291,0.4703,0.2246
"2735",167,48,1.2007,0.6701,0.0987,0.4721,0.2974,0.2879,0.3434,0.5632,0.4416
"2736",167,51,0.2133,0.119,0.0228,0.2751,0.3842,0.2071,0.2045,0.4017,0.3134
"2737",169,13,0.7986,0.4457,0.0823,0.3245,0.3412,0.1102,0.2876,0.5427,0.3606
"2738",169,17,0.4828,0.2694,0.0295,0.2551,0.2956,0.0439,0.2789,0.3924,0.3394
"2739",169,18,0.3632,0.2027,0.0136,0.1908,0.2068,0.1732,0.1686,0.2469,0.1559
"2740",169,19,0.7507,0.419,0.0658,0.3239,0.4393,0.2005,0.2124,0.2922,0.3799
"2741",169,20,0.8384,0.4679,0.0485,0.2735,0.3272,0.2705,0.2277,0.3643,0.2204
"2742",169,21,0.3109,0.1735,0.0103,0.2495,0.531,0.0962,0.3128,0.7368,0.4348
"2743",169,27,0.5015,0.2799,0.0259,0.2963,0.2221,0.2007,0.3825,0.2237,0.2359
"2744",169,29,1.0998,0.6138,0.0584,0.2978,0.3,0.2707,0.0884,0.1081,0.1189
"2745",169,31,0.2647,0.1477,0.0047,0.0282,0.3282,0.0061,0.0221,0.3,0.3221
"2746",169,37,0.4913,0.2742,0.0555,0.4506,0.4058,0.1387,0.4851,0.6091,0.3243
"2747",169,39,0.4033,0.2251,0.0529,0.4685,0.4228,0.2545,0.26,0.2832,0.2874
"2748",169,47,0.7795,0.4351,0.0052,0.0045,0.1655,0.0355,0.04,0.1701,0.1301
"2749",169,48,0.9377,0.5233,0.1932,0.5188,0.7322,0.5298,0.233,0.4991,0.2661
"2750",169,51,0.2474,0.1381,0.0157,0.3531,0.5347,0.1163,0.3161,0.6934,0.5193
"2751",170,2,0.8851,0.494,0.0112,0.2358,0.1701,0.1256,0.1724,0.1684,0.1042
